# Rime user dictionary
#@/db_name	rime_mint
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	126941
#@/user_id	ca62f353-43e6-488d-90b6-9dde39353ca4
a 	啊	c=89 d=7.44404 t=126941
zhí jiē yìng yòng dào 	直接应用到	c=1 d=0.88692 t=126941
zhí jiē yòng 	直接用	c=3 d=1.30224 t=126941
zhí jiē zài 	直接在	c=1 d=0.67368 t=126941
zhí jiǎo 	直角	c=1 d=0.822835 t=126941
zhí jué 	直觉	c=2 d=0.955997 t=126941
zhí jìng 	直径	c=6 d=3.75589 t=126941
zhí lián 	直连	c=4 d=2.19415 t=126941
zhí liú 	直流	c=1 d=0.985112 t=126941
zhí lì 	直立	c=1 d=0.960789 t=126941
zhí miàn 	直面	c=1 d=0.869358 t=126941
zhí niàn 	执念	c=1 d=0.680451 t=126941
zhí qián 	值钱	c=1 d=0.733447 t=126941
zhí rù 	植入	c=3 d=1.37096 t=126941
zhí shuō le 	直说了	c=1 d=0.814647 t=126941
zhí tōng 	直通	c=1 d=0.856415 t=126941
zhí wù 	职务	c=1 d=0.65377 t=126941
zhí xiàn 	直线	c=2 d=0.995012 t=126941
zhí xíng 	执行	c=180 d=11.1691 t=126941
zhí xíng hòu 	执行后	c=1 d=0.891366 t=126941
zhí xíng jiǎo běn 	执行脚本	c=1 d=0.537944 t=126941
zhí xíng le 	执行了	c=1 d=0.70822 t=126941
zhí xíng shí 	执行时	c=5 d=1.53123 t=126941
zhí xíng shí jiān 	执行时间	c=1 d=1 t=126941
zhí xíng yì xiē 	执行一些	c=1 d=0.955997 t=126941
zhí yè 	职业	c=1 d=0.726149 t=126941
zhí yè shēng yá 	职业生涯	c=2 d=1.51764 t=126941
zhí zé 	职责	c=1 d=0.380983 t=126941
zhòng 	众	c=0 d=0.0970446 t=126941
zhòng cè 	众测	c=4 d=2.31905 t=126941
zhòng diǎn 	重点	c=4 d=1.28383 t=126941
zhòng diǎn cè shì 	重点测试	c=1 d=0.852144 t=126941
zhòng dù 	重度	c=2 d=0.810584 t=126941
zhòng liàng jí 	重量级	c=2 d=0.88692 t=126941
zhòng lì 	重力	c=1 d=0.637628 t=126941
zhòng xíng 	重型	c=1 d=0.343009 t=126941
zhòng yào 	重要	c=12 d=2.93418 t=126941
zhòng yào wén jiàn 	重要文件	c=1 d=0.612626 t=126941
zhòng zhuāng dà bīng 	重装大兵	c=1 d=0.860708 t=126941
zhòng zāi qū 	重灾区	c=1 d=0.843665 t=126941
zhòu yè 	昼夜	c=1 d=0.390628 t=126941
zhóu tǐ 	轴体	c=1 d=0.67032 t=126941
zhóu xīn 	轴心	c=2 d=1.22487 t=126941
zhù 	住	c=16 d=3.48994 t=126941
zhù cè 	注册	c=35 d=5.90532 t=126941
zhù cè dài mǎ 	注册代码	c=1 d=0.798516 t=126941
zhù cè dào 	注册到	c=3 d=2.47373 t=126941
zhù cè guò 	注册过	c=1 d=0.946485 t=126941
zhù cè jī zhì 	注册机制	c=1 d=0.810584 t=126941
zhù cè le 	注册了	c=1 d=0.683861 t=126941
zhù cè mǎ 	注册码	c=1 d=0.985112 t=126941
zhù cè yí gè 	注册一个	c=1 d=0.771052 t=126941
zhù de 	住的	c=1 d=0.941765 t=126941
zhù dìng 	注定	c=1 d=0.88692 t=126941
zhù fáng 	住房	c=14 d=6.19703 t=126941
zhù fáng hé tong 	住房合同	c=1 d=1 t=126941
zhù háo zhái 	住豪宅	c=1 d=0.782705 t=126941
zhù jiǔ le 	住久了	c=1 d=0.268474 t=126941
zhù le 	住了	c=0 d=0.0594521 t=126941
zhù liú 	驻留	c=1 d=0.941765 t=126941
zhù liú zài 	驻留在	c=1 d=0.715338 t=126941
zhù lǐ 	助理	c=1 d=0.657047 t=126941
zhù rén 	助人	c=0 d=0.0980199 t=126941
zhù rén qíng jié 	助人情节	c=1 d=0.985112 t=126941
zhù rù 	注入	c=47 d=9.08035 t=126941
zhù rù diǎn 	注入点	c=2 d=1.78185 t=126941
zhù rù dào 	注入到	c=2 d=1.66322 t=126941
zhù rù xíng wéi 	注入行为	c=1 d=0.946485 t=126941
zhù shuǐ 	注水	c=1 d=0.99005 t=126941
zhù shì 	注释	c=8 d=2.64409 t=126941
zhù shì diào 	注释掉	c=1 d=0.701173 t=126941
zhù shì diào le 	注释掉了	c=1 d=0.774916 t=126941
zhù shǒu 	助手	c=6 d=2.8539 t=126941
zhù shǒu xià 	助手下	c=1 d=0.755784 t=126941
zhù sù 	住宿	c=5 d=3.77207 t=126941
zhù wǒ 	助我	c=1 d=0.496585 t=126941
zhù xiāo 	注销	c=1 d=0.40657 t=126941
zhù xiāo hòu 	注销后	c=1 d=0.806541 t=126941
zhù yuàn 	住院	c=1 d=0.85361 t=126941
zhù yuàn ma 	住院吗	c=1 d=0.353455 t=126941
zhù yì 	注意	c=41 d=4.50898 t=126941
zhù yì dào 	注意到	c=2 d=0.956106 t=126941
zhù yì guò 	注意过	c=0 d=0.0264477 t=126941
zhù yì shì xiàng 	注意事项	c=1 d=0.704688 t=126941
zhù yì tiān 	住一天	c=1 d=0.927743 t=126941
zhù zhòng 	注重	c=1 d=0.960789 t=126941
zhú bù 	逐步	c=2 d=0.985112 t=126941
zhú gè 	逐个	c=1 d=0.752014 t=126941
zhú jiàn 	逐渐	c=1 d=0.56836 t=126941
zhú tiáo 	逐条	c=2 d=1.26056 t=126941
zhú xiàng 	逐项	c=1 d=0.562705 t=126941
zhāi táo zi 	摘桃子	c=1 d=0.941765 t=126941
zhān 	沾	c=1 d=0.606531 t=126941
zhān biān 	沾边	c=1 d=0.540641 t=126941
zhān diǎn biān 	沾点边	c=1 d=0.290835 t=126941
zhān guō 	粘锅	c=1 d=0.718924 t=126941
zhān mǎn le 	沾满了	c=2 d=1.25626 t=126941
zhān tiē 	粘贴	c=4 d=1.88228 t=126941
zhān tiē rù 	粘贴入	c=1 d=0.634448 t=126941
zhāng 	张	c=8 d=2.97551 t=126941
zhāng 	章	c=2 d=1.6131 t=126941
zhāng huì 	张慧	c=0 d=0.0621885 t=126941
zhāng huì bó 	张慧博	c=1 d=0.625002 t=126941
zhāng jié 	章节	c=11 d=4.65259 t=126941
zhāng jié zhōng 	章节中	c=1 d=0.955997 t=126941
zhāng jié ái qián 	章节癌前	c=1 d=0.615697 t=126941
zhāng jiāng 	张江	c=1 d=0.985112 t=126941
zhāng péng 	张棚	c=1 d=0.465334 t=126941
zhāng shàng yáng 	张上扬	c=1 d=0.960789 t=126941
zhāng tú 	张图	c=0 d=0.0843665 t=126941
zhāng zhè yàng 	张这样	c=1 d=0.752014 t=126941
zhāo háng 	招行	c=8 d=2.13582 t=126941
zhāo le 	招了	c=1 d=0.683861 t=126941
zhāo rén 	招人	c=2 d=1.28222 t=126941
zhāo shāng 	招商	c=2 d=1.92168 t=126941
zhāo shāng yín háng 	招商银行	c=5 d=2.45633 t=126941
zhāo wǒ 	招我	c=2 d=1.53398 t=126941
zhāo xiáng 	招降	c=1 d=0.810584 t=126941
zhē diào 	遮掉	c=1 d=0.882497 t=126941
zhē dǎng 	遮挡	c=1 d=0.941765 t=126941
zhē teng 	折腾	c=5 d=1.87582 t=126941
zhē zhào 	遮罩	c=1 d=0.612626 t=126941
zhēn 	帧	c=3 d=1.56881 t=126941
zhēn 	真	c=20 d=2.75212 t=126941
zhēn bàn 	侦办	c=1 d=0.594521 t=126941
zhēn bǎ 	真把	c=1 d=0.873716 t=126941
zhēn chá 	侦查	c=1 d=0.666977 t=126941
zhēn de 	真的	c=18 d=2.31608 t=126941
zhēn de jiǎ de 	真的假的	c=3 d=1.56728 t=126941
zhēn de jué de 	真的觉得	c=1 d=0.767206 t=126941
zhēn de ma 	真的吗	c=2 d=0.932394 t=126941
zhēn de niú 	真的牛	c=1 d=0.798516 t=126941
zhēn duì 	针对	c=52 d=6.37642 t=126941
zhēn duì mù biāo shè bèi 	针对目标设备	c=1 d=0.843665 t=126941
zhēn duì yì xiē 	针对一些	c=1 d=0.694197 t=126941
zhēn duì yì yì 	针对意义	c=1 d=0.574072 t=126941
zhēn dào 	真到	c=1 d=0.860708 t=126941
zhēn děi mǎi 	真得买	c=1 d=0.955997 t=126941
zhēn guì 	珍贵	c=1 d=0.814647 t=126941
zhēn gěi nǐ 	真给你	c=1 d=0.557106 t=126941
zhēn huài 	真坏	c=1 d=0.740818 t=126941
zhēn hǎo 	真好	c=5 d=2.39375 t=126941
zhēn hǎo kàn 	真好看	c=1 d=0.481909 t=126941
zhēn hǎo wán 	真好玩	c=2 d=1.83725 t=126941
zhēn hǎo yòng 	真好用	c=1 d=0.955997 t=126941
zhēn jiù 	真就	c=1 d=0.818731 t=126941
zhēn jiǎ 	真假	c=16 d=3.00294 t=126941
zhēn jiǎo 	针脚	c=1 d=0.923116 t=126941
zhēn jiǔ 	针灸	c=1 d=0.810584 t=126941
zhēn kuài 	真快	c=1 d=0.511709 t=126941
zhēn lì hai 	真厉害	c=1 d=0.900325 t=126941
zhēn lóng 	真龙	c=1 d=1 t=126941
zhēn men 	真们	c=1 d=0.918512 t=126941
zhēn niú 	真牛	c=9 d=2.95018 t=126941
zhēn nán bēng 	真难绷	c=1 d=0.882497 t=126941
zhēn nán zhǎo 	真难找	c=1 d=0.822835 t=126941
zhēn shì 	真是	c=2 d=1.33702 t=126941
zhēn shí 	真实	c=43 d=5.68412 t=126941
zhēn shí cún zài 	真实存在	c=1 d=0.718924 t=126941
zhēn shí de 	真实的	c=1 d=0.88692 t=126941
zhēn shí huán jìng 	真实环境	c=2 d=1.34075 t=126941
zhēn shí lù jìng 	真实路径	c=1 d=0.537944 t=126941
zhēn shí qíng kuàng 	真实情况	c=2 d=0.604669 t=126941
zhēn shí shè bèi 	真实设备	c=4 d=2.56405 t=126941
zhēn shí xìng 	真实性	c=5 d=1.59666 t=126941
zhēn shí yì diǎn 	真实一点	c=1 d=0.251579 t=126941
zhēn shēn 	真身	c=1 d=0.980199 t=126941
zhēn sì 	真嗣	c=0 d=0.0937067 t=126941
zhēn sì ma 	真嗣吗	c=2 d=1.41365 t=126941
zhēn tā mā 	真他妈	c=1 d=0.814647 t=126941
zhēn xī 	珍惜	c=1 d=0.519442 t=126941
zhēn xū yào 	真需要	c=1 d=0.540641 t=126941
zhēn xǐ huan 	真喜欢	c=1 d=0.344728 t=126941
zhēn yǒu 	真有	c=3 d=1.32202 t=126941
zhēn zhèng 	真正	c=15 d=2.53323 t=126941
zhēng 	蒸	c=2 d=0.852144 t=126941
zhēng biàn 	争辩	c=1 d=0.970446 t=126941
zhēng liú 	蒸馏	c=1 d=0.814647 t=126941
zhēng qǔ 	争取	c=1 d=0.301194 t=126941
zhě 	者	c=8 d=1.72075 t=126941
zhěn duàn 	诊断	c=6 d=2.23056 t=126941
zhěn duàn yí xià 	诊断一下	c=1 d=0.946485 t=126941
zhěng 	整	c=6 d=2.6056 t=126941
zhěng bù 	整部	c=0 d=0.0985112 t=126941
zhěng bù huì 	整部会	c=1 d=0.99005 t=126941
zhěng de 	整的	c=1 d=0.339596 t=126941
zhěng gè 	整个	c=46 d=4.10044 t=126941
zhěng gǎi 	整改	c=8 d=3.14324 t=126941
zhěng gǔ 	整蛊	c=0 d=0.0826959 t=126941
zhěng gǔ wǒ 	整蛊我	c=2 d=1.82612 t=126941
zhěng huó 	整活	c=4 d=1.48804 t=126941
zhěng huó xìng zhì 	整活性质	c=1 d=0.557106 t=126941
zhěng hé 	整合	c=12 d=2.80505 t=126941
zhěng hé bǎn 	整合版	c=1 d=0.847894 t=126941
zhěng hé dào 	整合到	c=1 d=0.798516 t=126941
zhěng hé qǐ lái 	整合起来	c=1 d=0.763379 t=126941
zhěng hé sù 	整合素	c=1 d=0.519442 t=126941
zhěng jié 	整洁	c=1 d=0.396531 t=126941
zhěng lǐ 	整理	c=34 d=6.50855 t=126941
zhěng lǐ chéng 	整理成	c=3 d=2.26683 t=126941
zhěng lǐ chū 	整理出	c=3 d=0.997625 t=126941
zhěng lǐ chū lái 	整理出来	c=1 d=0.532592 t=126941
zhěng lǐ guò chéng zhōng 	整理过程中	c=1 d=0.923116 t=126941
zhěng lǐ le 	整理了	c=1 d=0.755784 t=126941
zhěng lǐ qǐ lái 	整理起来	c=1 d=0.256661 t=126941
zhěng lǐ yì xiē 	整理一些	c=1 d=0.970446 t=126941
zhěng lǐ yí xià 	整理一下	c=2 d=1.02164 t=126941
zhěng piān wén zhāng 	整篇文章	c=1 d=0.50409 t=126941
zhěng qí yì diǎn 	整齐一点	c=1 d=0.955997 t=126941
zhěng shù 	整数	c=2 d=1.11202 t=126941
zhěng tǐ 	整体	c=22 d=4.84171 t=126941
zhěng yí gè 	整一个	c=2 d=1.02643 t=126941
zhěng zū 	整租	c=1 d=0.946485 t=126941
zhī 	之	c=15 d=4.19684 t=126941
zhī 	织	c=1 d=0.763379 t=126941
zhī chí 	支持	c=115 d=8.92691 t=126941
zhī chí dào 	支持到	c=1 d=0.496585 t=126941
zhī chēng 	支撑	c=15 d=3.13741 t=126941
zhī chēng wèi 	支撑位	c=2 d=1.48919 t=126941
zhī chēng wǒ qù 	支撑我去	c=1 d=0.499074 t=126941
zhī chū 	支出	c=4 d=2.17888 t=126941
zhī cuò néng gǎi 	知错能改	c=2 d=1.44912 t=126941
zhī dào 	知道	c=45 d=5.21641 t=126941
zhī dào le 	知道了	c=2 d=1.36812 t=126941
zhī fù 	支付	c=6 d=3.92473 t=126941
zhī fù bǎo 	支付宝	c=13 d=3.69226 t=126941
zhī fù shǒu duàn 	支付手段	c=1 d=0.960789 t=126941
zhī hòu 	之后	c=15 d=2.88223 t=126941
zhī hū 	知乎	c=1 d=1 t=126941
zhī jià 	支架	c=4 d=2.14956 t=126941
zhī jiān 	之间	c=21 d=4.33624 t=126941
zhī jì 	之际	c=1 d=0.453845 t=126941
zhī jǐ 	知己	c=1 d=0.324652 t=126941
zhī liǎo 	知了	c=1 d=0.865022 t=126941
zhī lèi 	之类	c=7 d=2.24935 t=126941
zhī lèi de 	之类的	c=12 d=2.97576 t=126941
zhī lǚ 	之旅	c=0 d=0.067368 t=126941
zhī míng 	知名	c=3 d=0.937149 t=126941
zhī nián 	之年	c=1 d=0.918512 t=126941
zhī qián 	之前	c=90 d=6.35171 t=126941
zhī rén 	之人	c=0 d=0.0814647 t=126941
zhī shi 	知识	c=20 d=3.33148 t=126941
zhī shi chǎn quán 	知识产权	c=1 d=0.537944 t=126941
zhī shi diǎn 	知识点	c=1 d=0.856415 t=126941
zhī shi hàn bǎo 	知识汉堡	c=1 d=1 t=126941
zhī shi kù 	知识库	c=13 d=4.09521 t=126941
zhī shi miàn 	知识面	c=1 d=0.321422 t=126941
zhī shi shù 	知识树	c=1 d=0.474734 t=126941
zhī shi tǐ xì 	知识体系	c=1 d=0.242926 t=126941
zhī shàng 	之上	c=1 d=0.594521 t=126941
zhī wài 	之外	c=7 d=2.40098 t=126941
zhī xià 	之下	c=3 d=1.15444 t=126941
zhī xíng hé yī 	知行合一	c=1 d=0.733447 t=126941
zhī xī 	知悉	c=1 d=0.995012 t=126941
zhī yī 	之一	c=3 d=1.6051 t=126941
zhī yīn 	知音	c=1 d=0.97531 t=126941
zhī zhù 	支柱	c=1 d=0.733447 t=126941
zhī zhōng 	之中	c=1 d=0.516851 t=126941
zhī zhū 	蜘蛛	c=2 d=1.39466 t=126941
zhī zài 	只在	c=3 d=1.42221 t=126941
zhī zú 	知足	c=1 d=0.537944 t=126941
zhōng 	中	c=278 d=10.1373 t=126941
zhōng diàn kē 	中电科	c=1 d=0.778801 t=126941
zhōng diǎn 	终点	c=2 d=1.10208 t=126941
zhōng duàn 	中断	c=5 d=2.79467 t=126941
zhōng duān 	终端	c=50 d=7.16029 t=126941
zhōng duān cè shì 	终端测试	c=1 d=0.913931 t=126941
zhōng duān lù jìng 	终端路径	c=1 d=0.65377 t=126941
zhōng duān zhōng 	终端中	c=2 d=0.767206 t=126941
zhōng dù 	中度	c=1 d=0.798516 t=126941
zhōng guó 	中国	c=23 d=3.25617 t=126941
zhōng guó de kē yán 	中国的科研	c=1 d=0.390628 t=126941
zhōng guó diàn xìn 	中国电信	c=2 d=1.01829 t=126941
zhōng guó dà lù 	中国大陆	c=8 d=2.55259 t=126941
zhōng guó rén 	中国人	c=4 d=1.93035 t=126941
zhōng guó rén mín 	中国人民	c=1 d=0.900325 t=126941
zhōng guó wèi ér 	中国味儿	c=1 d=0.621885 t=126941
zhōng guó xīn 	中国心	c=1 d=1 t=126941
zhōng guó yí dòng 	中国移动	c=2 d=1.14243 t=126941
zhōng gāo 	中高	c=2 d=0.839457 t=126941
zhōng háng 	中航	c=8 d=6.86174 t=126941
zhōng háng jǐ bǎ 	中航几把	c=1 d=0.618783 t=126941
zhōng háng ōu ní 	中航欧尼	c=1 d=0.496585 t=126941
zhōng jiè 	中介	c=1 d=0.839457 t=126941
zhōng jiān 	中间	c=18 d=5.57594 t=126941
zhōng jiān de 	中间的	c=1 d=0.690734 t=126941
zhōng jiān rén 	中间人	c=1 d=0.882497 t=126941
zhōng jiān shāng 	中间商	c=2 d=1.3192 t=126941
zhōng jì 	中继	c=3 d=2.18616 t=126941
zhōng jù lí 	中距离	c=1 d=0.960789 t=126941
zhōng kōng 	中空	c=1 d=0.913931 t=126941
zhōng liú dǐ zhù 	中流砥柱	c=1 d=0.451581 t=126941
zhōng lì 	中立	c=1 d=1 t=126941
zhōng lù 	中路	c=1 d=0.955997 t=126941
zhōng mò 	终末	c=0 d=0.0752014 t=126941
zhōng mò lǚ xíng 	终末旅行	c=1 d=0.755784 t=126941
zhōng qiū 	中秋	c=1 d=0.585669 t=126941
zhōng qī 	中期	c=1 d=0.532592 t=126941
zhōng rùn 	中润	c=7 d=4.59851 t=126941
zhōng tiě 	中铁	c=1 d=1 t=126941
zhōng tú 	中途	c=1 d=0.427415 t=126941
zhōng wén 	中文	c=47 d=7.63725 t=126941
zhōng wén bāo 	中文包	c=1 d=0.843665 t=126941
zhōng wén shū rù fǎ 	中文输入法	c=2 d=1.75726 t=126941
zhōng wǔ 	中午	c=7 d=3.6381 t=126941
zhōng xiǎo 	中小	c=1 d=0.946485 t=126941
zhōng xìng 	中性	c=1 d=0.97531 t=126941
zhōng xīn 	中心	c=13 d=4.05768 t=126941
zhōng xīn huà 	中心化	c=1 d=0.571209 t=126941
zhōng xīn jù 	中心距	c=1 d=0.904837 t=126941
zhōng yuán dì qū 	中原地区	c=1 d=0.351692 t=126941
zhōng yú 	终于	c=8 d=2.73885 t=126941
zhōng yú chú le 	终于除了	c=1 d=0.932394 t=126941
zhōng yú gǎi le 	终于改了	c=1 d=0.315058 t=126941
zhōng yāng 	中央	c=3 d=2.67969 t=126941
zhōng yī 	中医	c=2 d=1.07833 t=126941
zhōng zhuǎn 	中转	c=8 d=4.0651 t=126941
zhōng zhuǎn zhàn 	中转站	c=9 d=3.20511 t=126941
zhōng zhōu yùn 	中州韵	c=1 d=0.980199 t=126941
zhōng zhǐ 	终止	c=6 d=2.22881 t=126941
zhōng èr 	中二	c=1 d=0.414783 t=126941
zhōng ōu 	中欧	c=0 d=0.0790571 t=126941
zhōng ōu ā chéng 	中欧阿城	c=1 d=0.794534 t=126941
zhōu 	周	c=5 d=2.04001 t=126941
zhōu biān 	周边	c=9 d=3.39646 t=126941
zhōu bào 	周报	c=1 d=0.826959 t=126941
zhōu cháng 	周长	c=1 d=0.546074 t=126941
zhōu liù 	周六	c=1 d=0.99005 t=126941
zhōu lì 	周立	c=1 d=0.898275 t=126941
zhōu lì bāo 	周立包	c=1 d=0.113042 t=126941
zhōu lì bǎo 	周利宝	c=1 d=0.115903 t=126941
zhōu lì gōng 	周立公	c=1 d=0.970446 t=126941
zhōu mò 	周末	c=5 d=2.5127 t=126941
zhōu qī 	周期	c=4 d=1.39856 t=126941
zhōu rì 	周日	c=2 d=1.06512 t=126941
zhōu sì 	周四	c=5 d=2.06292 t=126941
zhōu sān 	周三	c=2 d=1.1265 t=126941
zhōu wéi 	周围	c=6 d=2.37363 t=126941
zhōu wéi huán jìng 	周围环境	c=1 d=0.65377 t=126941
zhōu wǔ 	周五	c=2 d=1.64552 t=126941
zhōu xiǎo ōu 	周晓鸥	c=0 d=0.0321422 t=126941
zhōu xiǎo ōu wǒ 	周晓鸥我	c=1 d=0.323033 t=126941
zhōu yī 	周一	c=4 d=1.68377 t=126941
zhōu èr 	周二	c=2 d=1.34612 t=126941
zhōu èr yào jiāo 	周二要交	c=1 d=0.970446 t=126941
zhū 	猪	c=3 d=2.66246 t=126941
zhū liǔ dàn 	猪柳蛋	c=1 d=0.548812 t=126941
zhū zhè ge 	猪这个	c=1 d=0.229925 t=126941
zhǎn huì 	展会	c=1 d=0.603506 t=126941
zhǎn kāi 	展开	c=33 d=3.05597 t=126941
zhǎn kāi cè shì 	展开测试	c=2 d=1.51998 t=126941
zhǎn kāi fēn xī 	展开分析	c=1 d=0.640824 t=126941
zhǎn shì 	展示	c=85 d=6.15428 t=126941
zhǎn shì chéng 	展示成	c=1 d=0.562705 t=126941
zhǎn shì chū lái 	展示出来	c=3 d=2.16078 t=126941
zhǎn shì fāng shì 	展示方式	c=1 d=0.891366 t=126941
zhǎn shì gěi 	展示给	c=1 d=0.831104 t=126941
zhǎn shì le 	展示了	c=1 d=0.640824 t=126941
zhǎn shì xiào guǒ 	展示效果	c=4 d=1.87702 t=126941
zhǎn shì yào yòng 	展示要用	c=1 d=0.818731 t=126941
zhǎn shì yí xià 	展示一下	c=1 d=0.878095 t=126941
zhǎn tīng 	展厅	c=0 d=0.0818731 t=126941
zhǎn tīng shè jì 	展厅设计	c=1 d=0.822835 t=126941
zhǎn xià 	斩下	c=1 d=0.687289 t=126941
zhǎn xiàn 	展现	c=2 d=1.27992 t=126941
zhǎng 	涨	c=3 d=1.68925 t=126941
zhǎng 	长	c=2 d=1.45695 t=126941
zhǎng de nán kàn 	长得难看	c=1 d=0.951229 t=126941
zhǎng diē 	涨跌	c=0 d=0.050409 t=126941
zhǎng diē qíng kuàng 	涨跌情况	c=2 d=1.04188 t=126941
zhǎng dào 	涨到	c=1 d=0.895834 t=126941
zhǎng gōng zī 	涨工资	c=1 d=0.396531 t=126941
zhǎng jià 	涨价	c=11 d=3.01569 t=126941
zhǎng jià hòu 	涨价后	c=1 d=0.341298 t=126941
zhǎng jià le 	涨价了	c=2 d=0.994782 t=126941
zhǎng jià qián 	涨价前	c=1 d=0.65377 t=126941
zhǎng kòng 	掌控	c=6 d=2.75763 t=126941
zhǎng le 	涨了	c=2 d=1.83272 t=126941
zhǎng shá yàng 	长啥样	c=6 d=2.05806 t=126941
zhǎng shén me yàng 	长什么样	c=6 d=1.77793 t=126941
zhǎng wò 	掌握	c=5 d=1.46178 t=126941
zhǎo 	找	c=43 d=5.83392 t=126941
zhǎo bú dào 	找不到	c=16 d=3.65824 t=126941
zhǎo bú dào le 	找不到了	c=1 d=0.839457 t=126941
zhǎo chū 	找出	c=2 d=1.26137 t=126941
zhǎo chū lái 	找出来	c=1 d=0.822835 t=126941
zhǎo chū lái le 	找出来了	c=1 d=0.980199 t=126941
zhǎo de dào 	找得到	c=2 d=1.48905 t=126941
zhǎo dào 	找到	c=65 d=6.40277 t=126941
zhǎo dào de 	找到的	c=5 d=1.78535 t=126941
zhǎo dào jǐ gè 	找到几个	c=1 d=0.869358 t=126941
zhǎo dào le 	找到了	c=8 d=2.76643 t=126941
zhǎo dào le ma 	找到了吗	c=1 d=0.680451 t=126941
zhǎo dào qí 	找到其	c=1 d=0.860708 t=126941
zhǎo dào yì xiē 	找到一些	c=1 d=0.621885 t=126941
zhǎo dào yí gè 	找到一个	c=1 d=0.802519 t=126941
zhǎo fáng zi 	找房子	c=1 d=0.470011 t=126941
zhǎo gè 	找个	c=4 d=1.12693 t=126941
zhǎo gè shì fǒu 	找个是否	c=1 d=0.379083 t=126941
zhǎo hé shì 	找合适	c=1 d=0.865022 t=126941
zhǎo jǐ gè 	找几个	c=2 d=1.47061 t=126941
zhǎo le 	找了	c=2 d=1.06052 t=126941
zhǎo le gè 	找了个	c=3 d=1.72875 t=126941
zhǎo le yí xià 	找了一下	c=1 d=0.579842 t=126941
zhǎo lái le 	找来了	c=1 d=0.869358 t=126941
zhǎo nǐ 	找你	c=2 d=0.960732 t=126941
zhǎo qián 	找钱	c=1 d=0.687289 t=126941
zhǎo rén 	找人	c=2 d=0.594476 t=126941
zhǎo shá 	找啥	c=1 d=0.932394 t=126941
zhǎo tú 	找图	c=1 d=0.99005 t=126941
zhǎo tā 	找他	c=2 d=0.803766 t=126941
zhǎo wǒ 	找我	c=8 d=3.06183 t=126941
zhǎo wǒ men 	找我们	c=3 d=1.33998 t=126941
zhǎo yì pī 	找一批	c=1 d=0.83527 t=126941
zhǎo yì xiē 	找一些	c=8 d=2.88802 t=126941
zhǎo yí gè 	找一个	c=6 d=1.97874 t=126941
zhǎo yí xià 	找一下	c=1 d=0.932394 t=126941
zhǎo yóu xì 	找游戏	c=1 d=0.810584 t=126941
zhǎo zhǎo 	找找	c=5 d=2.20425 t=126941
zhǎo zhǎo kàn 	找找看	c=4 d=2.36107 t=126941
zhǐ 	只	c=98 d=7.51183 t=126941
zhǐ 	指	c=7 d=1.48415 t=126941
zhǐ biāo 	指标	c=28 d=4.58713 t=126941
zhǐ biāo yāo qiú 	指标要求	c=1 d=0.559898 t=126941
zhǐ bì 	纸币	c=1 d=0.965605 t=126941
zhǐ bú guò 	只不过	c=3 d=1.5564 t=126941
zhǐ bāo hán 	只包含	c=3 d=1.88442 t=126941
zhǐ bǎo liú 	只保留	c=1 d=0.980199 t=126941
zhǐ chū xiàn 	只出现	c=1 d=0.970446 t=126941
zhǐ chǔ lǐ 	只处理	c=1 d=0.923116 t=126941
zhǐ de 	指的	c=4 d=1.21924 t=126941
zhǐ de shì 	指的是	c=15 d=2.88083 t=126941
zhǐ de shì shén me 	指的是什么	c=1 d=0.307279 t=126941
zhǐ dài 	指代	c=1 d=0.537944 t=126941
zhǐ dìng 	指定	c=116 d=8.84352 t=126941
zhǐ dìng mù lù 	指定目录	c=1 d=0.687289 t=126941
zhǐ dìng wǎng kǎ 	指定网卡	c=1 d=0.847894 t=126941
zhǐ dìng zhè ge 	指定这个	c=1 d=0.621885 t=126941
zhǐ dǎo 	指导	c=3 d=0.808135 t=126941
zhǐ guǎn 	只管	c=3 d=1.03675 t=126941
zhǐ gěi 	只给	c=3 d=1.81813 t=126941
zhǐ gǎi le 	只改了	c=1 d=0.995012 t=126941
zhǐ huì 	只会	c=2 d=1.0477 t=126941
zhǐ huī 	指挥	c=6 d=1.19717 t=126941
zhǐ huī bú dòng 	指挥不动	c=1 d=0.70822 t=126941
zhǐ huī guān 	指挥官	c=3 d=0.831719 t=126941
zhǐ huī tái 	指挥台	c=0 d=0.0923116 t=126941
zhǐ huī tái qū 	指挥台区	c=1 d=0.927743 t=126941
zhǐ jiān 	指尖	c=1 d=0.946485 t=126941
zhǐ jīn 	纸巾	c=1 d=0.980199 t=126941
zhǐ kàn dào 	只看到	c=2 d=1.84956 t=126941
zhǐ kě xī 	只可惜	c=1 d=0.955997 t=126941
zhǐ kě yǐ 	只可以	c=1 d=0.71177 t=126941
zhǐ kǎo lǜ 	只考虑	c=1 d=0.918512 t=126941
zhǐ liú 	只留	c=2 d=0.953915 t=126941
zhǐ lìng 	指令	c=4 d=3.04041 t=126941
zhǐ miàn 	纸面	c=1 d=0.759572 t=126941
zhǐ nán 	指南	c=1 d=0.946485 t=126941
zhǐ néng 	只能	c=39 d=5.43235 t=126941
zhǐ néng kàn 	只能看	c=1 d=0.71177 t=126941
zhǐ néng pǎo 	只能跑	c=1 d=0.856415 t=126941
zhǐ néng shuō 	只能说	c=3 d=0.890162 t=126941
